39365	44	64868	0
56648	44	54339	0
48495	44	52381	0
58611	45	25574	0
41548	44	59713	0
50372	44	61602	0
62764	45	56515	0
65332	44	5515	0
71928	44	5665	0
34659	44	10464	0
72126	44	39829	0
36820	44	10444	0
17317	45	75511	0
66309	44	71738	0
34096	44	37580	0
57671	44	12567	0
13005	45	62245	0
30377	45	9836	0
34013	44	24180	0
30474	44	9118	0
38718	45	68589	0
68211	45	64965	0
32312	45	68624	0
66572	44	54121	0
12044	44	71738	0
14096	47	26477	18
30828	44	17422	0
66086	44	31318	0
58446	44	63612	0
54584	44	28255	0
5619	44	40815	0
52072	44	5725	0
11952	44	60128	0
53700	44	65923	0
63960	44	28529	0
1149	44	62731	0
66157	44	24274	0
25419	45	45537	0
30459	44	49592	0
71005	45	39562	0
23155	44	62816	0
63629	45	908	0
40157	44	33327	0
25758	44	22634	0
26611	45	47597	0
32756	44	48894	0
52610	44	27901	0
60631	44	1707	0
37654	44	36936	0
52529	44	30557	0
26117	44	52771	0
47299	44	73493	0
40012	44	4716	0
4840	45	3175	0
45351	44	58220	0
74301	44	14701	0
35096	44	8016	0
36160	44	21937	0
32588	44	60621	0
56677	43	9776	0
60674	44	61976	0
37397	44	32349	0
75298	44	73514	0
22163	44	4843	0
21432	44	60706	0
30890	44	40899	0
37179	44	10988	0
10359	44	62333	0
72036	44	63614	0
67769	44	46553	0
52972	44	50459	0
29488	45	17480	0
7825	44	29922	0
43183	44	20098	0
20298	45	66604	0
32330	44	48659	0
30438	44	49493	0
40288	44	29889	0
51655	45	41494	0
42428	45	55589	0
46988	45	32587	0
20961	45	3996	0
48143	45	19896	0
20533	44	10	0
15450	45	36839	0
42840	44	44848	0
62372	44	69551	0
45554	44	45565	0
13678	44	17946	0
4132	44	54427	0
48129	45	63685	0
17407	44	21251	0
17174	44	26962	0
37430	44	21937	0
47862	45	41946	0
69328	45	37908	0
42803	45	18283	0
33932	45	2838	0
45706	45	68624	0
25923	44	26416	0
13613	44	24967	0
75259	45	41788	0
8819	45	65171	0
63480	45	51051	0
55694	45	38464	0
29348	44	22961	45
55664	44	39119	0
48012	45	60393	0
6851	44	72526	0
24477	45	4376	0
6684	44	15182	0
38165	45	51605	0
18600	45	54324	0
59010	44	56626	0
30208	63	13049	26
27238	45	56062	0
26401	44	4201	0
47902	44	22620	0
5085	44	66842	0
75048	45	10329	0
24110	44	52547	0
44422	44	14104	0
5444	45	59239	0
10068	44	16110	0
55963	44	38769	0
23411	45	12290	0
74466	45	38094	0
21593	45	19600	0
68912	45	3081	0
7238	44	31115	0
19997	45	49786	0
69950	45	66512	0
15992	44	72766	0
9817	45	15049	0
65900	44	67343	0
30699	44	19885	0
13572	44	40683	0
71303	45	61632	0
19196	45	25602	0
1930	44	50558	0
37825	45	3444	0
18205	44	8285	0
30679	44	27316	0
5958	45	44215	0
75387	45	73683	0
67258	44	772	0
43852	44	908	0
54839	45	5695	0
30146	44	56740	0
2319	44	42182	0
50276	44	33263	0
28103	44	6396	0
27565	45	44362	0
70483	44	58495	0
53508	45	33106	0
22094	45	42820	0
16714	45	59272	0
14970	44	47752	0
38325	44	28858	0
48732	44	71579	0
54159	44	1293	0
38070	44	73572	0
18961	45	39435	0
5639	44	59603	0
14467	45	37754	0
39867	44	52266	0
21716	44	60944	0
60035	45	45714	0
56495	44	5261	0
14198	44	56511	0
40067	45	8708	0
892	45	52342	0
60971	44	38445	0
9297	44	35111	0
16760	44	1537	0
66609	44	2524	0
71296	44	75824	0
7233	44	46084	0
60817	44	62818	0
48816	44	27341	0
17700	45	41950	0
50332	44	41494	0
18506	45	64912	0
28693	44	58423	0
11733	44	11021	0
62292	45	18443	0
17174	44	7927	0
24774	44	28214	0
22726	44	45423	0
11933	44	3996	0
28672	44	40245	0
39308	45	47496	0
59885	44	18443	0
59494	45	16595	0
74112	44	11534	0
69850	44	69469	0
75443	44	62852	0
74984	45	7927	0
723	44	19057	0
48262	44	58220	0
43115	44	21400	0
57883	44	38464	0
39977	44	72141	0
63352	45	41114	0
55553	45	29340	0
24217	45	42401	0
2989	45	74414	0
32488	44	24967	0
45993	45	20933	0
4473	44	57522	0
7496	44	69271	0
26360	44	48620	0
6651	44	12124	0
7213	44	25815	0
4202	44	51792	0
48517	45	28851	0
9404	44	1982	0
13780	44	20491	0
52084	45	15855	0
55728	44	50216	0
67322	44	59367	0
9099	44	55589	0
31801	44	3106	0
33317	44	67079	0
14468	44	15666	0
70198	44	72385	0
39540	44	49284	0
28645	45	57853	0
69336	44	54410	0
60508	44	37281	47
16767	44	27057	0
21347	44	45764	0
55730	44	65528	0
21141	45	28793	0
522	44	2600	0
17039	44	34189	0
75834	45	59367	0
25473	44	37908	0
70842	45	37754	0
40195	45	62067	0
67108	45	20573	0
50791	45	75028	0
18966	45	55138	0
59533	44	42401	0
21473	44	66118	0
70672	45	19883	0
44737	44	63707	0
19711	44	70973	0
62041	44	59908	0
22786	44	34189	0
15665	45	63168	0
71083	44	27354	0
41681	44	55279	0
49299	44	57523	0
61000	44	5706	0
8767	44	55591	0
29497	45	30305	0
55474	44	44343	0
21065	45	19194	0
24565	44	8775	0
22392	63	45884	0
20446	44	46472	0
46522	44	33776	0
53158	45	44056	0
43802	45	58442	0
64034	45	51441	0
3042	44	10134	0
31094	44	71465	0
35354	45	48343	0
74541	44	9737	0
10761	45	22019	0
36143	44	16985	0
47760	45	68372	0
35439	44	50948	0
27771	44	5301	0
1858	45	58220	0
1284	44	75380	0
31421	44	72141	0
62330	44	5495	0
74038	44	24445	0
565	45	45537	0
31200	45	39328	0
12078	44	30938	0
49910	44	50200	0
64506	44	48049	0
44664	44	65877	0
51214	44	12954	0
899	45	45081	0
16890	44	64912	0
12737	45	56347	0
21122	44	28529	0
47420	44	47323	0
17816	45	19902	0
3443	45	21241	0
61871	44	42852	0
41307	45	50200	0
62192	44	38883	0
7622	44	37837	0
61133	44	21898	0
53550	45	66786	0
40304	45	62887	0
61063	44	12627	0
24073	44	11365	0
6200	44	66416	0
47292	44	60867	0
5380	44	12745	0
64410	44	1547	0
12166	45	34639	0
25925	45	45764	0
5958	44	29212	0
30211	44	16746	0
74493	45	22287	0
21329	44	56891	0
34881	44	25078	0
70030	45	4811	0
64038	44	52488	0
6609	45	65276	0
59660	63	365	0
59660	43	365	26
35267	44	60128	0
68938	44	24853	0
8287	45	17237	0
17373	45	69959	0
69715	45	73012	0
4139	44	49284	0
10024	45	41788	0
12103	44	62126	0
33785	44	35263	0
40159	44	33900	0
14180	45	30527	0
17856	45	57525	0
48316	44	53469	0
33279	44	41854	0
74516	45	44039	0
22838	45	56370	0
24241	44	14500	0
12084	44	8864	0
59717	44	40354	0
72097	45	20163	0
5743	44	13657	0
64646	44	74912	0
24555	45	30455	0
53638	44	69102	0
41604	45	12770	0
30762	44	20933	0
15686	44	44736	0
8472	44	696	0
73126	44	52338	0
36747	45	67179	0
65003	44	16595	0
51960	45	3023	0
28471	45	1403	0
44571	45	4351	0
64998	44	50459	0
72816	45	33959	0
14015	45	41515	0
3349	45	38867	0
64238	43	59649	0
27368	45	63479	0
50523	45	54491	0
21868	45	61976	0
38358	44	53215	0
50093	44	19896	0
71526	44	38671	0
410	45	70810	0
63220	45	40612	0
54336	44	67582	0
51394	44	46994	0
21060	44	21937	0
35289	45	20491	0
72155	44	2217	0
45660	44	54121	0
44960	44	66853	0
57354	44	34875	0
67375	44	26167	0
25045	44	75380	0
63357	45	61602	0
27227	45	834	0
75287	45	38561	0
2219	44	69417	0
8729	44	61239	0
55518	45	41854	0
49663	44	57833	0
29670	44	3175	0
29749	44	26008	0
42917	44	58495	0
38801	45	41114	0
13159	45	30523	0
65780	44	24116	0
34247	44	30776	0
15265	44	6077	0
39957	44	59787	0
23944	45	10100	0
50387	44	8887	0
71606	44	75380	0
68751	44	8023	0
60569	44	56836	0
56504	44	28075	0
22021	44	33811	0
47042	44	36839	0
11250	44	13078	0
27286	44	60355	0
41389	44	1422	0
51346	44	30745	0
14788	44	46979	0
16516	45	71328	0
54930	45	13215	0
62087	45	60550	0
49164	44	40847	0
2878	44	61239	0
62539	44	21267	0
60226	44	18181	0
72566	44	49478	0
28749	45	2692	0
41565	45	52338	0
4456	44	68589	0
50248	44	29409	0
32701	45	48520	0
15562	44	49809	0
39790	44	3454	0
52164	44	63771	0
5490	44	12119	0
57437	45	12957	0
49994	44	66540	0
37359	44	27501	0
121	44	63937	0
19032	45	53609	0
27064	44	71283	0
59216	44	62527	0
69147	45	46072	0
71795	44	30191	0
29295	44	46466	0
25942	44	21620	0
57148	45	656	0
68290	44	27180	0
61276	44	59327	0
65083	44	40226	0
16972	44	367	0
42342	44	8606	0
643	44	57152	0
55183	44	70656	0
57843	44	35608	0
34580	45	73714	0
44801	44	27406	0
70184	45	56101	0
75264	44	17422	0
34560	44	21452	0
6813	45	72092	0
36018	45	4954	0
11156	44	45822	0
34999	44	61653	0
33065	44	36687	0
18547	45	30496	0
23640	44	15947	0
35400	44	35904	0
69316	44	21001	0
47505	44	60038	0
3810	45	69760	0
20531	44	57232	0
20818	44	18142	0
22544	44	37939	0
308	44	31088	0
15463	44	41515	0
15446	44	67566	0
52971	44	21241	0
7791	45	53432	0
30915	44	29047	0
29554	44	34270	0
67786	44	20574	0
48745	44	23930	0
36195	45	34270	0
50135	44	54200	0
15360	45	62559	0
23007	45	37252	0
50957	44	33194	0
74341	44	55458	0
6809	44	69760	0
36182	44	60328	0
24892	44	1927	0
72570	44	57631	0
9544	45	21001	0
38173	44	57840	0
16274	44	57001	0
5594	45	41788	0
17991	45	8290	0
5458	44	15049	0
7470	45	5998	0
40179	45	60919	0
49421	44	5998	0
11309	44	59287	0
10391	44	8023	0
11422	44	72232	0
54138	45	51082	0
22319	45	56657	0
72819	44	4351	0
12082	44	11802	0
7988	44	74660	0
62187	44	38668	0
57053	45	56646	0
68886	45	60328	0
64236	44	61137	0
48419	45	15259	0
63984	44	26962	0
65134	45	49809	0
65100	45	51014	0
39016	44	24962	0
70384	44	30191	0
46538	44	65859	0
1480	45	58965	0
20034	44	63800	0
22767	45	908	0
52503	45	24445	0
57228	47	14871	17
3830	44	6374	0
48277	44	614	0
31481	44	12124	0
69829	45	6637	0
62713	44	51837	0
31728	45	55303	0
39491	45	991	0
36131	44	73011	0
12278	44	46643	0
11829	44	1109	0
1215	44	52054	0
50706	44	41117	0
53942	45	29422	0
9864	44	21849	0
71703	44	50487	0
25925	44	34127	0
41502	44	59367	0
9253	44	2971	0
32658	44	56511	0
1805	45	67095	0
35309	44	67924	0
9225	45	54476	0
21541	45	68095	0
19671	45	74485	0
46727	44	39045	0
59704	44	60560	0
43404	45	38511	0
19994	44	1395	0
67947	44	66359	0
49311	45	19885	0
70023	45	34854	0
29032	44	73714	0
54702	44	50420	0
3366	44	12855	0
15261	44	25635	0
13357	45	61992	0
75780	45	2217	0
62475	45	38585	0
65389	44	26962	0
20991	45	14980	0
68416	45	27057	0
30353	44	73714	0
73706	44	63880	0
13278	45	75028	0
14425	45	40781	0
74163	44	36839	0
69366	44	45677	0
69324	44	49786	0
58846	44	6743	0
23737	45	56884	0
16710	44	74708	0
3693	44	36126	0
57947	44	63612	0
32220	45	25465	0
23928	44	66786	0
21292	44	27596	0
61099	44	17370	0
19890	44	46256	0
51483	45	58267	0
73926	45	59431	0
50316	44	18181	0
30832	44	31268	0
28691	44	17412	0
10092	44	5695	0
1846	44	10417	0
56542	44	2569	0
15741	44	55139	0
22612	44	1395	0
68227	44	69551	0
60557	44	68346	0
27121	44	42028	0
71482	44	29984	0
25903	45	29340	0
70452	44	6824	0
41121	63	70775	71
2808	45	771	0
65095	45	37468	0
30021	45	18476	0
6892	45	37560	0
38024	45	55589	0
46859	45	43962	0
43975	44	19902	0
29113	44	65006	0
64613	44	24116	0
22133	45	36839	0
6599	44	16984	0
10378	44	29212	0
42075	44	38511	0
46051	63	55537	65
66873	45	39896	0
56465	45	71543	0
63673	44	41494	0
24649	44	72232	0
10514	44	3175	0
41852	44	3216	0
20623	44	61239	0
58459	44	73210	0
58459	45	73210	9
17658	44	31484	0
18531	44	69791	0
59607	44	53015	0
69229	44	69551	0
57352	44	18283	0
17138	44	49375	0
62699	44	16424	0
19162	44	37580	0
8855	44	30938	0
49232	44	46539	0
22838	44	20574	0
690	45	1503	0
3059	44	23410	0
68486	44	24116	0
72131	44	696	0
32963	45	52054	0
14811	44	25030	0
21753	44	19172	0
6287	45	50806	0
55651	44	70069	0
32301	44	16455	0
45163	44	19896	0
36904	45	73275	0
74126	45	56488	0
4500	44	46472	0
55759	45	73666	0
18372	45	27057	0
17312	44	63946	0
37542	45	59367	0
5820	44	4376	0
5099	44	10589	0
43317	44	19051	0
18741	45	50948	0
21098	44	68485	0
54953	44	41881	0
38443	44	2212	0
5925	44	34070	0
23928	45	73131	0
13698	44	27374	0
29661	45	63479	0
44365	44	67865	0
5549	45	31433	0
47444	45	57265	0
60218	45	54200	0
6236	44	63261	0
63089	45	603	0
72907	44	10649	0
14427	45	37160	0
25595	45	24130	0
75853	44	18476	0
3296	44	56062	0
51724	44	41875	63
2232	44	17284	0
73528	45	72141	0
51290	44	12755	0
59901	45	71874	0
28133	45	4416	0
70805	44	59448	0
12275	44	37120	0
38145	44	17441	0
60656	44	20081	0
69643	44	62761	0
60543	44	48348	0
16022	44	696	0
4945	45	63612	0
73296	44	37837	0
35607	44	32380	0
31383	44	35608	0
69064	45	15947	0
32448	44	37308	0
47974	44	49066	0
63585	44	72232	0
34557	44	16874	0
44620	44	67865	0
36280	44	74317	0
37314	44	29922	0
60704	44	10163	0
39713	44	50568	0
35110	45	45081	0
68224	63	5752	49
11733	45	54410	0
46529	44	7500	0
31552	44	3526	0
73867	45	49284	0
2869	45	17946	0
35727	45	61602	0
27015	44	5113	0
35558	44	72196	0
5932	44	13227	0
14305	44	40372	0
67198	44	5669	0
32325	44	72232	0
73907	44	35111	0
37817	44	24450	0
20471	45	33900	0
66758	44	56353	0
58882	45	6887	0
8829	45	9294	0
32471	45	18324	0
44172	44	19719	0
38102	44	17302	0
65353	45	25272	0
9248	44	1422	0
26236	44	35725	0
7145	45	30925	0
72793	44	50977	0
64731	44	50522	0
57261	44	46256	0
24295	44	47402	0
54600	9	18377	0
58361	44	19489	0
24822	45	955	0
16500	45	55782	0
20884	45	61660	0
14014	44	5669	0
45794	44	55443	0
36270	45	2838	0
52270	44	20933	0
63724	44	45843	0
18526	44	91	0
22592	45	46142	0
1990	44	40683	0
348	44	45128	0
28336	44	4811	0
51391	44	31115	0
52093	45	12034	0
30270	45	68372	0
57352	44	69123	0
51231	44	73275	0
68037	44	16015	0
10990	45	1580	0
53898	44	20269	0
33428	45	23408	0
47272	45	33121	0
24541	44	22533	0
53862	45	15947	0
51396	45	2943	0
74369	44	48385	0
53564	44	67079	0
3606	44	26919	0
14172	44	65434	0
9047	45	30305	0
41001	45	16493	0
19560	44	68218	0
22713	44	20081	0
7775	44	33477	0
6372	44	13718	0
65855	45	42483	0
3003	44	10615	0
30822	45	65923	0
39564	44	3444	0
5734	44	41961	0
55694	44	26416	0
24118	44	11468	0
2856	44	59287	0
23199	45	44848	0
30785	44	43490	0
13437	45	72065	0
52608	44	52596	0
58092	44	13999	0
2219	45	13657	0
40409	44	26497	0
61929	44	33106	0
20056	44	39683	0
45735	44	56740	0
13620	45	9358	0
23162	44	16424	0
59897	44	61997	0
65036	45	48608	0
56710	44	1318	0
52485	45	66786	0
74507	44	12813	0
45235	45	26437	0
64062	44	51366	0
51942	44	71431	0
47579	45	47007	0
62990	45	20269	0
39697	44	26416	0
46774	45	48659	0
70840	44	35983	0
8102	44	43451	0
31200	45	28851	0
37223	44	53244	0
75254	45	56222	0
14803	45	40120	0
62744	44	28709	0
9862	63	13049	24
2239	45	36451	0
30494	44	7646	0
32659	44	29422	0
1917	44	28255	0
6610	44	51837	0
1705	44	34900	0
41796	44	24351	0
23281	44	48894	0
45652	44	38287	0
38941	44	25919	0
35439	44	66359	0
45902	44	15330	0
31158	44	61726	0
31592	44	7481	0
47992	44	16626	0
59574	44	3537	0
13676	44	10329	0
38480	45	4938	0
45630	44	47834	0
75359	44	75138	0
38910	44	1580	0
68843	44	68485	0
56125	44	17104	0
37693	44	57523	0
13581	44	62251	0
37453	44	57852	0
47075	44	19902	0
3656	44	40942	0
56310	44	20050	0
49023	45	60355	0
44657	44	72558	0
55820	44	52133	0
64015	44	48343	0
36691	45	47710	0
3527	44	55591	0
25572	45	59549	0
28563	44	66950	0
71142	44	33361	0
72818	44	63438	0
75663	44	48160	0
28251	44	36309	0
34494	44	63526	0
66826	44	26994	0
63806	45	4350	0
55031	45	74794	0
41019	44	15049	0
9565	45	36494	0
36959	45	45451	0
43951	44	17537	0
44241	43	60640	13
42863	45	13386	0
43914	44	53035	0
23210	44	16971	0
47530	44	46142	0
70314	44	40330	0
8502	44	31754	0
15147	44	74485	0
9461	44	41380	0
1023	44	7077	0
37080	44	36309	0
23461	45	64004	0
47863	44	52663	0
12608	45	60434	0
55307	44	26735	0
18460	45	8409	0
35537	44	45047	0
35658	44	15796	0
34723	44	67401	0
4400	44	74699	0
30200	44	4351	0
47828	44	36687	0
57396	44	68862	0
66309	44	14281	0
33893	44	59343	0
848	45	55589	0
75644	45	11534	0
35668	44	2516	0
29849	45	28851	0
30857	44	19846	0
7627	44	72830	0
49947	45	72464	0
19671	44	11534	0
67266	45	18334	0
65735	45	67163	0
70193	44	12168	0
12924	44	44908	0
42166	45	2176	0
50002	44	5356	0
14429	44	21898	0
27917	45	39964	0
35475	44	30745	0
7420	44	36837	0
23374	44	1320	0
75230	44	71437	0
66714	44	46553	0
34058	44	17480	0
44785	44	55591	0
11493	45	2689	0
22133	44	58592	0
70253	44	24450	0
53036	44	71972	0
61801	45	4811	0
62059	44	58848	0
17204	44	32274	0
34412	44	60434	0
58412	44	39437	0
19423	45	14707	0
20015	45	59367	0
14241	45	33121	0
9059	44	74549	0
33126	44	46889	0
35309	44	74264	0
43852	44	68358	0
9818	45	69123	0
69713	44	25130	0
42844	45	38445	0
37607	44	47908	0
46570	44	71665	0
21415	44	60506	0
17536	45	12034	0
61754	45	834	0
51174	44	2763	0
45977	45	8606	0
13134	45	2217	0
37401	45	56246	0
69318	44	48397	0
2870	44	46211	0
22106	44	8609	0
43061	44	46607	0
26981	44	12135	0
24149	45	55216	0
65558	45	41854	0
65148	44	33959	0
22294	45	48445	0
43877	44	44848	0
42693	45	66850	0
10754	44	64868	0
5216	45	51051	0
47857	44	60911	0
24735	44	66831	0
62081	44	40559	0
61174	44	10080	0
36473	45	63755	0
54384	45	29619	0
6853	45	51605	0
58969	44	64004	0
63389	44	47544	0
66765	44	47234	0
23212	44	20225	0
15953	44	21001	0
71186	45	47348	0
50023	45	66831	0
53381	45	31735	0
47361	44	48445	0
64846	44	26437	0
3259	44	23348	0
14522	44	18501	0
51616	44	69731	0
68255	45	74215	0
36372	44	1320	0
24347	44	49284	0
65564	44	23662	0
6049	45	39382	0
30180	45	53811	0
21295	44	13170	0
62243	45	26250	0
61917	45	71431	0
24671	44	39006	0
67575	44	73666	0
75949	44	29422	0
38908	44	69522	0
57011	44	20065	0
66160	45	10444	0
3799	44	17362	0
47169	44	20491	0
36775	44	12667	0
75777	44	4498	0
67388	44	44607	0
25829	44	21819	0
3994	44	69593	0
28967	44	1395	0
3296	45	42401	0
30133	44	46466	0
30133	45	46466	13
63255	44	41854	0
68678	44	3175	0
51667	44	40226	0
55213	44	75715	0
28578	44	18181	0
249	44	34270	0
41092	44	32046	0
28341	44	71772	0
11355	44	33327	0
22614	45	16360	0
59473	45	42089	0
18952	45	1061	0
62502	44	4625	0
23714	44	6637	0
63978	44	58453	0
43516	44	50829	0
41910	44	20050	0
12446	45	60515	0
21390	44	5174	0
16787	44	57570	0
45044	44	2838	0
62140	44	840	0
30353	45	42028	0
58948	45	36839	0
40898	44	48049	0
28971	44	18560	0
73198	45	32643	0
35902	44	46472	0
10704	44	8622	0
55662	45	68372	0
64364	44	23948	0
24610	44	20491	0
70077	44	73866	0
12422	44	47006	0
75259	45	36377	0
5362	44	66061	0
75789	44	13078	0
45728	44	46553	0
38172	44	39437	0
70836	45	45425	0
14096	47	25206	20
67324	45	64832	0
13333	44	71702	0
35724	44	504	0
37330	45	29963	0
54789	44	72141	0
9849	44	71437	0
66503	44	58228	0
55676	44	4827	0
7914	45	59818	0
18515	45	20584	0
49944	45	42483	0
28967	45	8853	0
28312	44	51355	0
67641	45	46385	0
72259	44	29409	0
8793	44	4207	0
49242	44	7444	0
30283	45	58752	0
30568	44	32385	0
14557	44	15494	0
7597	44	38454	0
16181	44	26735	0
65903	44	73278	0
41223	45	57152	0
42010	44	69469	0
46887	44	13462	0
35613	44	28906	0
2342	45	55352	0
59689	44	2717	0
63650	44	53350	0
1343	44	51535	0
9909	44	8864	0
74242	45	54491	0
46974	45	40815	0
37034	45	32714	0
74090	44	55601	0
18358	44	30879	0
55688	44	21979	0
28117	44	4306	65
28117	45	4306	83
48479	44	7156	0
62309	63	41129	81
53447	45	45334	0
11400	45	5318	0
63327	45	9043	0
43933	44	41945	0
43805	44	23135	0
75310	44	50171	0
69129	44	25272	0
8258	44	2516	0
35489	44	48445	0
13438	44	10926	0
14407	44	28851	0
28134	45	31437	0
21797	44	25826	0
5391	44	36801	0
62061	45	44524	0
51895	44	69760	0
51002	44	504	0
39338	44	61859	0
47784	42	56699	0
6498	44	71787	0
20910	44	18443	0
20909	44	75978	0
53705	44	21341	0
19958	44	19739	0
54106	44	31544	0
5803	44	69988	0
28481	44	27379	0
11974	44	74215	0
63646	44	40094	0
36555	44	29963	0
11476	45	5301	0
63266	44	62075	0
25775	45	69469	0
55886	45	73131	0
46455	45	59787	0
759	45	40245	0
42770	44	27257	0
65487	44	34189	0
7748	44	71915	0
33977	63	41025	8
33977	43	41025	81
8819	44	58335	0
17338	44	59620	0
9412	45	36837	0
583	45	4480	0
42725	45	45843	0
57845	44	54080	0
29521	44	48926	0
28967	45	25560	0
27430	44	69988	0
6446	44	27379	0
31634	44	34134	0
33917	44	563	0
36057	45	69888	0
57954	44	43096	0
58258	63	31203	40
66502	45	57299	0
2429	45	7295	0
39696	44	25622	0
7462	45	75977	0
50620	44	4177	0
53459	44	22980	0
27297	44	56690	0
37218	45	40144	0
12492	44	4120	0
59616	44	5729	0
18525	44	967	0
57352	45	67179	0
66911	44	24772	0
55421	45	73079	0
71922	45	46828	0
28180	45	17946	0
69538	45	30191	0
26718	44	50200	0
28227	44	73747	0
52971	44	4827	0
49590	45	65043	0
41848	44	17370	0
3475	45	6858	0
71743	45	18443	0
69280	44	60044	0
6828	44	8404	0
41495	44	18028	0
71326	44	24116	0
10762	44	70929	0
5626	44	59131	0
51914	44	41114	0
14742	44	70069	0
70224	44	22172	0
48626	45	22620	0
18593	45	26437	0
28772	44	4843	0
1524	44	5318	0
69324	45	72092	0
